Epoch: 1
Iter:    151, Train Loss:   0.34, Train Acc:  89.84%, Val Loss:   0.29, Val Acc:  89.60%
Iter:    152, Train Loss:   0.26, Train Acc:  91.80%, Val Loss:   0.28, Val Acc:  90.30%
Iter:    153, Train Loss:   0.23, Train Acc:  91.41%, Val Loss:   0.27, Val Acc:  90.67%
Iter:    154, Train Loss:   0.18, Train Acc:  93.75%, Val Loss:   0.26, Val Acc:  91.10%
Iter:    155, Train Loss:   0.26, Train Acc:  91.02%, Val Loss:   0.27, Val Acc:  90.63%
Iter:    156, Train Loss:   0.31, Train Acc:  91.02%, Val Loss:   0.28, Val Acc:  90.27%
Iter:    157, Train Loss:   0.28, Train Acc:  89.06%, Val Loss:   0.29, Val Acc:  89.73%
Iter:    158, Train Loss:    0.2, Train Acc:  93.36%, Val Loss:   0.28, Val Acc:  90.17%
Iter:    159, Train Loss:   0.21, Train Acc:  91.41%, Val Loss:   0.28, Val Acc:  90.23%
Iter:    160, Train Loss:   0.19, Train Acc:  92.97%, Val Loss:   0.29, Val Acc:  89.80%
Iter:    161, Train Loss:    0.3, Train Acc:  89.84%, Val Loss:   0.28, Val Acc:  89.97%
Iter:    162, Train Loss:   0.28, Train Acc:  88.28%, Val Loss:   0.28, Val Acc:  90.33%
Iter:    163, Train Loss:   0.28, Train Acc:  92.97%, Val Loss:   0.28, Val Acc:  90.50%
Iter:    164, Train Loss:    0.2, Train Acc:  92.58%, Val Loss:   0.27, Val Acc:  90.47%
Iter:    165, Train Loss:   0.25, Train Acc:  92.58%, Val Loss:   0.27, Val Acc:  90.60%
Iter:    166, Train Loss:   0.21, Train Acc:  92.58%, Val Loss:   0.27, Val Acc:  90.63%
Iter:    167, Train Loss:   0.28, Train Acc:  91.41%, Val Loss:   0.27, Val Acc:  90.93%
Iter:    168, Train Loss:   0.23, Train Acc:  93.36%, Val Loss:   0.26, Val Acc:  90.73%
Iter:    169, Train Loss:   0.27, Train Acc:  90.62%, Val Loss:   0.26, Val Acc:  90.60%
Iter:    170, Train Loss:   0.23, Train Acc:  92.58%, Val Loss:   0.26, Val Acc:  90.83%
Iter:    171, Train Loss:   0.17, Train Acc:  94.92%, Val Loss:   0.26, Val Acc:  90.97%
Iter:    172, Train Loss:   0.19, Train Acc:  94.92%, Val Loss:   0.26, Val Acc:  91.20%
Iter:    173, Train Loss:   0.22, Train Acc:  92.19%, Val Loss:   0.26, Val Acc:  91.50%
Iter:    174, Train Loss:   0.27, Train Acc:  92.19%, Val Loss:   0.25, Val Acc:  92.00%
Iter:    175, Train Loss:   0.21, Train Acc:  90.62%, Val Loss:   0.26, Val Acc:  91.33%
Iter:    176, Train Loss:   0.23, Train Acc:  92.58%, Val Loss:   0.27, Val Acc:  91.47%
Iter:    177, Train Loss:    0.2, Train Acc:  93.75%, Val Loss:   0.27, Val Acc:  91.27%
Iter:    178, Train Loss:   0.23, Train Acc:  91.80%, Val Loss:   0.26, Val Acc:  91.90%
Iter:    179, Train Loss:   0.18, Train Acc:  92.19%, Val Loss:   0.25, Val Acc:  91.97%
Iter:    180, Train Loss:   0.22, Train Acc:  92.58%, Val Loss:   0.24, Val Acc:  92.23%
Iter:    181, Train Loss:   0.26, Train Acc:  90.23%, Val Loss:   0.24, Val Acc:  91.77%
Iter:    182, Train Loss:   0.34, Train Acc:  88.67%, Val Loss:   0.26, Val Acc:  92.03%
Iter:    183, Train Loss:   0.29, Train Acc:  91.41%, Val Loss:   0.26, Val Acc:  91.87%
Iter:    184, Train Loss:   0.28, Train Acc:  92.19%, Val Loss:   0.24, Val Acc:  92.43%
Iter:    185, Train Loss:   0.22, Train Acc:  96.09%, Val Loss:   0.24, Val Acc:  92.20%
Iter:    186, Train Loss:   0.17, Train Acc:  92.97%, Val Loss:   0.24, Val Acc:  92.13%
Iter:    187, Train Loss:   0.21, Train Acc:  94.53%, Val Loss:   0.24, Val Acc:  91.93%
Iter:    188, Train Loss:   0.19, Train Acc:  94.53%, Val Loss:   0.24, Val Acc:  92.23%
Iter:    189, Train Loss:   0.14, Train Acc:  95.31%, Val Loss:   0.24, Val Acc:  92.03%
Iter:    190, Train Loss:   0.28, Train Acc:  91.41%, Val Loss:   0.24, Val Acc:  92.07%
Iter:    191, Train Loss:   0.21, Train Acc:  92.97%, Val Loss:   0.23, Val Acc:  92.70%
Iter:    192, Train Loss:   0.28, Train Acc:  90.23%, Val Loss:   0.24, Val Acc:  92.23%
Iter:    193, Train Loss:   0.25, Train Acc:  91.41%, Val Loss:   0.25, Val Acc:  91.60%
Iter:    194, Train Loss:   0.23, Train Acc:  92.97%, Val Loss:   0.24, Val Acc:  91.80%
Iter:    195, Train Loss:   0.18, Train Acc:  94.53%, Val Loss:   0.22, Val Acc:  93.07%
Iter:    196, Train Loss:   0.24, Train Acc:  92.58%, Val Loss:   0.22, Val Acc:  93.00%
Iter:    197, Train Loss:   0.16, Train Acc:  95.70%, Val Loss:   0.24, Val Acc:  92.20%
Iter:    198, Train Loss:    0.2, Train Acc:  93.36%, Val Loss:   0.24, Val Acc:  92.00%
Iter:    199, Train Loss:   0.14, Train Acc:  95.31%, Val Loss:   0.24, Val Acc:  91.90%
Iter:    200, Train Loss:   0.14, Train Acc:  96.48%, Val Loss:   0.23, Val Acc:  92.43%
Iter:    201, Train Loss:   0.22, Train Acc:  90.62%, Val Loss:   0.22, Val Acc:  92.53%
Iter:    202, Train Loss:   0.16, Train Acc:  95.31%, Val Loss:   0.23, Val Acc:  92.20%
Iter:    203, Train Loss:   0.16, Train Acc:  96.48%, Val Loss:   0.22, Val Acc:  92.77%
Iter:    204, Train Loss:   0.22, Train Acc:  92.58%, Val Loss:   0.22, Val Acc:  92.97%
Iter:    205, Train Loss:   0.15, Train Acc:  94.14%, Val Loss:   0.23, Val Acc:  92.47%
Iter:    206, Train Loss:    0.2, Train Acc:  93.75%, Val Loss:   0.23, Val Acc:  92.27%
Iter:    207, Train Loss:   0.12, Train Acc:  97.66%, Val Loss:   0.23, Val Acc:  92.13%
Iter:    208, Train Loss:   0.22, Train Acc:  93.75%, Val Loss:   0.23, Val Acc:  92.30%
Iter:    209, Train Loss:   0.15, Train Acc:  96.09%, Val Loss:   0.23, Val Acc:  92.17%
Iter:    210, Train Loss:   0.16, Train Acc:  94.53%, Val Loss:   0.24, Val Acc:  92.17%
Iter:    211, Train Loss:   0.22, Train Acc:  94.14%, Val Loss:   0.23, Val Acc:  92.10%
Iter:    212, Train Loss:   0.13, Train Acc:  96.09%, Val Loss:   0.23, Val Acc:  92.47%
Iter:    213, Train Loss:   0.17, Train Acc:  94.53%, Val Loss:   0.23, Val Acc:  92.57%
Iter:    214, Train Loss:   0.16, Train Acc:  94.92%, Val Loss:   0.23, Val Acc:  92.37%
Iter:    215, Train Loss:   0.16, Train Acc:  96.09%, Val Loss:   0.23, Val Acc:  92.60%
Iter:    216, Train Loss:   0.21, Train Acc:  93.36%, Val Loss:   0.24, Val Acc:  92.40%
Iter:    217, Train Loss:   0.27, Train Acc:  91.80%, Val Loss:   0.25, Val Acc:  92.27%
Iter:    218, Train Loss:   0.18, Train Acc:  94.53%, Val Loss:   0.23, Val Acc:  92.87%
Iter:    219, Train Loss:   0.21, Train Acc:  93.75%, Val Loss:   0.24, Val Acc:  92.53%
Iter:    220, Train Loss:   0.32, Train Acc:  88.67%, Val Loss:   0.26, Val Acc:  91.87%
Iter:    221, Train Loss:   0.14, Train Acc:  96.09%, Val Loss:   0.25, Val Acc:  91.63%
Iter:    222, Train Loss:   0.21, Train Acc:  93.36%, Val Loss:   0.24, Val Acc:  92.43%
Iter:    223, Train Loss:   0.22, Train Acc:  92.19%, Val Loss:   0.24, Val Acc:  92.77%
Iter:    224, Train Loss:   0.21, Train Acc:  92.58%, Val Loss:   0.25, Val Acc:  92.20%
